"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","algo","data_aug","data_cleaning_rate","dataset_name","lr","model","seed","best_epoch-scel.epoch","best_epoch-scel.scel","best_epoch-scel.test_acc","best_epoch-scel.train_acc","best_epoch-scel.training_loss","best_epoch-scel.ure","best_epoch-scel.valid_acc","best_epoch-ure.epoch","best_epoch-ure.scel","best_epoch-ure.test_acc","best_epoch-ure.train_acc","best_epoch-ure.training_loss","best_epoch-ure.ure","best_epoch-ure.valid_acc","best_epoch-valid_acc.epoch","best_epoch-valid_acc.scel","best_epoch-valid_acc.test_acc","best_epoch-valid_acc.train_acc","best_epoch-valid_acc.training_loss","best_epoch-valid_acc.ure","best_epoch-valid_acc.valid_acc","scel","test_acc","train_acc","training_loss","ure","valid_acc"
"vital-sweep-449","crashed","-","anthony-wss","","2023-05-03T16:16:22.000Z","0","qor0m6rv","uliu1nsr","","","2023-05-03T16:16:22.000Z","2023-05-03T16:16:22.000Z","","","","","","","pc-sigmoid","true","","uniform-clcifar20","0.00005","m-resnet18","1126","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sunny-sweep-450","crashed","-","anthony-wss","","2023-05-03T16:16:22.000Z","0","qor0m6rv","qy3etp27","","","2023-05-03T16:16:22.000Z","2023-05-03T16:16:22.000Z","","","","","","","pc-sigmoid","true","","uniform-clcifar20","0.00001","m-resnet18","1126","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lemon-sweep-448","crashed","-","anthony-wss","","2023-05-03T16:16:21.000Z","0","qor0m6rv","h7fo1mvl","","","2023-05-03T16:16:21.000Z","2023-05-03T16:16:21.000Z","","","","","","","pc-sigmoid","true","","uniform-clcifar20","0.0001","m-resnet18","1126","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"different-sweep-447","crashed","-","anthony-wss","","2023-05-03T16:16:19.000Z","0","qor0m6rv","m7bs7kr0","","","2023-05-03T16:16:19.000Z","2023-05-03T16:16:19.000Z","","","","","","","pc-sigmoid","true","","uniform-clcifar20","0.0005","m-resnet18","1126","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"magic-sweep-446","crashed","-","anthony-wss","","2023-05-03T16:16:18.000Z","0","qor0m6rv","rpe6ynon","","","2023-05-03T16:16:18.000Z","2023-05-03T16:16:18.000Z","","","","","","","pc-sigmoid","true","","uniform-clcifar20","0.001","m-resnet18","1126","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"revived-sweep-444","crashed","-","anthony-wss","","2023-05-03T16:16:17.000Z","0","qor0m6rv","v6qn0x0x","","","2023-05-03T16:16:17.000Z","2023-05-03T16:16:17.000Z","","","","","","","pc-sigmoid","true","","uniform-clcifar10","0.00005","m-resnet18","1126","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"silver-sweep-445","crashed","-","anthony-wss","","2023-05-03T16:16:17.000Z","0","qor0m6rv","px5sa7mu","","","2023-05-03T16:16:17.000Z","2023-05-03T16:16:17.000Z","","","","","","","pc-sigmoid","true","","uniform-clcifar10","0.00001","m-resnet18","1126","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"gentle-sweep-441","crashed","-","anthony-wss","","2023-05-03T16:16:16.000Z","0","qor0m6rv","i9oy8pb1","","","2023-05-03T16:16:16.000Z","2023-05-03T16:16:16.000Z","","","","","","","pc-sigmoid","true","","uniform-clcifar10","0.001","m-resnet18","1126","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fallen-sweep-442","crashed","-","anthony-wss","","2023-05-03T16:16:16.000Z","0","qor0m6rv","i99unnoq","","","2023-05-03T16:16:16.000Z","2023-05-03T16:16:16.000Z","","","","","","","pc-sigmoid","true","","uniform-clcifar10","0.0005","m-resnet18","1126","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"solar-sweep-443","crashed","-","anthony-wss","","2023-05-03T16:16:16.000Z","0","qor0m6rv","fcudmucr","","","2023-05-03T16:16:16.000Z","2023-05-03T16:16:16.000Z","","","","","","","pc-sigmoid","true","","uniform-clcifar10","0.0001","m-resnet18","1126","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"proud-sweep-440","finished","-","anthony-wss","pc-sigmoid","2023-05-03T16:16:13.000Z","4533","qor0m6rv","axfwvqm7","","","2023-05-03T17:31:46.000Z","2023-05-03T17:31:46.000Z","azk8xvtwccli-k44xd","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar20-noiseless","0.00001","m-resnet18","1126","299","2.899620294570923","0.1166","0.12417244909566602","3.920506388642067","-72.61766052246094","0.12448812448812448","299","2.899620294570923","0.1166","0.12417244909566602","3.920506388642067","-72.61766052246094","0.12448812448812448","84","2.942908525466919","0.1646","0.1666932089637129","7.134234982867573","-7.534043312072754","0.16564291564291564","2.899620294570923","0.1166","0.12417244909566602","3.920506388642067","-72.61766052246094","0.12448812448812448"
"amber-sweep-438","finished","-","anthony-wss","pc-sigmoid","2023-05-03T14:59:00.000Z","4540","qor0m6rv","r8prku9r","","","2023-05-03T16:14:40.000Z","2023-05-03T16:14:40.000Z","nt2oqftwccli-gl7vw","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar20-noiseless","0.0001","m-resnet18","1126","219","2.8949084281921387","0.091","0.09268570128540551","0.0960295027078584","-512.954345703125","0.09377559377559376","299","2.8975465297698975","0.0903","0.08968262996246161","0.055932924497959224","-554.3446655273438","0.09275184275184276","19","2.9532723426818848","0.1641","0.1662154476168809","7.284292581469514","-8.267884254455566","0.16093366093366093","2.8975465297698975","0.0903","0.08968262996246161","0.055932924497959224","-554.3446655273438","0.09275184275184276"
"young-sweep-439","finished","-","anthony-wss","pc-sigmoid","2023-05-03T14:59:00.000Z","4539","qor0m6rv","qa9pcowa","","","2023-05-03T16:14:39.000Z","2023-05-03T16:14:39.000Z","oi01letwccli-gclzp","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar20-noiseless","0.00005","m-resnet18","1126","284","2.895540714263916","0.0919","0.0905699010351496","0.08466404399206472","-450.76812744140625","0.08824733824733824","299","2.8972320556640625","0.0922","0.08970538050278694","0.07702101316562919","-462.3857727050781","0.08169533169533169","24","2.949039936065674","0.1536","0.15379365259924924","7.258888538493666","-7.966019630432129","0.1547911547911548","2.8972320556640625","0.0922","0.08970538050278694","0.07702101316562919","-462.3857727050781","0.08169533169533169"
"wobbly-sweep-437","finished","-","anthony-wss","pc-sigmoid","2023-05-03T14:58:50.000Z","4540","qor0m6rv","829evf87","","","2023-05-03T16:14:30.000Z","2023-05-03T16:14:30.000Z","xrjayjtwccli-kxwlr","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar20-noiseless","0.0005","m-resnet18","1126","154","2.8806662559509277","0.1061","0.10078489364122398","0.34159733112468277","-499.9581298828125","0.0941850941850942","264","2.8904213905334473","0.0936","0.09734956205209874","0.1611080238985461","-651.6804809570312","0.09336609336609336","69","2.9588751792907715","0.1728","0.174974405642134","6.941251022871151","-23.697999954223633","0.17772317772317772","2.888624906539917","0.0846","0.08636105107496303","0.1640931499558826","-646.0018920898438","0.08087633087633088"
"distinctive-sweep-435","finished","-","anthony-wss","pc-sigmoid","2023-05-03T14:58:47.000Z","4643","qor0m6rv","pv7h85w2","","","2023-05-03T16:16:10.000Z","2023-05-03T16:16:10.000Z","tuo2qhtwccli-5fk9f","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar20-iid","0.00001","m-resnet18","1126","294","2.950315475463867","0.0768","0.07995555555555556","3.834245131774382","-13.087817192077637","0.083","294","2.950315475463867","0.0768","0.07995555555555556","3.834245131774382","-13.087817192077637","0.083","34","2.97861385345459","0.0962","0.08944444444444444","8.138202168724753","3.2678592205047607","0.093","2.9506964683532715","0.0704","0.07462222222222223","3.760990882461721","-12.902018547058104","0.0682"
"woven-sweep-436","finished","-","anthony-wss","pc-sigmoid","2023-05-03T14:58:47.000Z","4533","qor0m6rv","06fuzz90","","","2023-05-03T16:14:20.000Z","2023-05-03T16:14:20.000Z","azk8xvtwccli-k44xd","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar20-noiseless","0.001","m-resnet18","1126","269","2.8843400478363037","0.1011","0.10681378682743715","1.0790988858356032","-475.0013122558594","0.0941850941850942","299","2.88643741607666","0.0985","0.10130815606870663","0.8813045205071915","-512.4337158203125","0.0988943488943489","89","2.9787843227386475","0.1795","0.1849846433852804","7.333336957665377","-6.694594860076904","0.18181818181818185","2.88643741607666","0.0985","0.10130815606870663","0.8813045205071915","-512.4337158203125","0.0988943488943489"
"devoted-sweep-434","finished","-","anthony-wss","pc-sigmoid","2023-05-03T14:58:46.000Z","4642","qor0m6rv","cybil82h","","","2023-05-03T16:16:08.000Z","2023-05-03T16:16:08.000Z","d89roxtwccli-g44f8","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar20-iid","0.00005","m-resnet18","1126","274","2.9525341987609863","0.0681","0.06413333333333333","0.09707633405923843","-103.7638168334961","0.0624","294","2.9544589519500732","0.0701","0.07066666666666667","0.08098818632689389","-108.74994659423828","0.068","34","2.966442108154297","0.0863","0.08746666666666666","6.852138459682465","-2.711028814315796","0.0918","2.9538283348083496","0.0635","0.06362222222222222","0.0861757065762173","-104.47364807128906","0.0642"
"dark-sweep-432","finished","-","anthony-wss","pc-sigmoid","2023-05-03T14:58:42.000Z","4632","qor0m6rv","mredpf9y","","","2023-05-03T16:15:54.000Z","2023-05-03T16:15:54.000Z","a4f5xvtwccli-fj8dj","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar20-iid","0.0005","m-resnet18","1126","159","2.9480390548706055","0.0608","0.062266666666666665","0.3081351017410105","-191.19192504882812","0.0612","244","2.950423002243042","0.063","0.06366666666666666","0.19964023544029755","-240.29904174804688","0.0734","39","2.981665849685669","0.1112","0.10342222222222222","8.017030602151697","6.4837446212768555","0.1066","2.9512877464294434","0.0632","0.06108888888888889","0.1551671861247583","-222.7360076904297","0.0632"
"winter-sweep-433","finished","-","anthony-wss","pc-sigmoid","2023-05-03T14:58:42.000Z","4625","qor0m6rv","isiyfiji","","","2023-05-03T16:15:47.000Z","2023-05-03T16:15:47.000Z","wkss84twccli-s6tzz","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar20-iid","0.0001","m-resnet18","1126","149","2.953929662704468","0.0675","0.06573333333333334","0.1872190711173144","-111.31027221679688","0.064","299","2.9559431076049805","0.0657","0.06653333333333333","0.07778650454499504","-159.92813110351562","0.0674","29","2.968456268310547","0.0848","0.08193333333333333","6.796401267701929","-3.6407856941223145","0.089","2.9559431076049805","0.0657","0.06653333333333333","0.07778650454499504","-159.92813110351562","0.0674"
"upbeat-sweep-431","finished","-","anthony-wss","pc-sigmoid","2023-05-03T13:41:40.000Z","4621","qor0m6rv","wco0uuxu","","","2023-05-03T14:58:41.000Z","2023-05-03T14:58:41.000Z","xrjayjtwccli-kxwlr","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar20-iid","0.001","m-resnet18","1126","229","2.94637680053711","0.0775","0.07333333333333333","3.1194674399766056","-97.25643920898438","0.0826","274","2.948455810546875","0.0754","0.07128888888888889","2.189549221233888","-132.0502471923828","0.0694","54","2.9861249923706055","0.0998","0.09406666666666667","8.14788590778004","17.4594669342041","0.1024","2.951413631439209","0.0682","0.06431111111111111","1.8746050812981343","-131.21804809570312","0.072"
"prime-sweep-430","finished","-","anthony-wss","pc-sigmoid","2023-05-03T13:41:38.000Z","4637","qor0m6rv","wwyjw8v0","","","2023-05-03T14:58:55.000Z","2023-05-03T14:58:55.000Z","oi01letwccli-gclzp","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar20-aggregate","0.00001","m-resnet18","1126","294","2.9439055919647217","0.0842","0.08235555555555556","3.6353499212048273","-13.579365730285645","0.0802","259","2.94645357131958","0.0847","0.08675555555555556","4.2452052073045214","-19.412954330444336","0.0904","159","2.9542806148529053","0.0947","0.09597777777777776","6.0518482002345","-1.5669535398483276","0.11","2.9445486068725586","0.0814","0.08146666666666667","3.5840756622227756","-10.474370002746582","0.0838"
"wobbly-sweep-429","finished","-","anthony-wss","pc-sigmoid","2023-05-03T13:41:33.000Z","4640","qor0m6rv","c4lhfdlw","","","2023-05-03T14:58:53.000Z","2023-05-03T14:58:53.000Z","nt2oqftwccli-gl7vw","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar20-aggregate","0.00005","m-resnet18","1126","254","2.945549488067627","0.0645","0.0685111111111111","0.12486218322407117","-186.0937042236328","0.0656","279","2.947056531906128","0.0629","0.0678","0.09691106663508849","-198.97219848632812","0.067","14","2.976356267929077","0.1072","0.1066","7.929142139174721","4.193258762359619","0.108","2.9458210468292236","0.0673","0.06637777777777777","0.08591779660094868","-170.81455993652344","0.0642"
"confused-sweep-427","finished","-","anthony-wss","pc-sigmoid","2023-05-03T13:40:05.000Z","4628","qor0m6rv","qhmxozyx","","","2023-05-03T14:57:13.000Z","2023-05-03T14:57:13.000Z","d89roxtwccli-g44f8","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar20-aggregate","0.0005","m-resnet18","1126","164","2.946551561355591","0.0656","0.06944444444444445","0.26875539124011993","-159.2801513671875","0.0624","259","2.9479339122772217","0.0614","0.06326666666666667","0.15237366069446912","-281.040283203125","0.0636","59","2.970252275466919","0.11","0.111","7.582825270566073","39.28730392456055","0.1182","2.9466023445129395","0.0659","0.06964444444444444","0.14891484989361328","-224.3251190185547","0.0676"
"cerulean-sweep-428","finished","-","anthony-wss","pc-sigmoid","2023-05-03T13:40:05.000Z","4641","qor0m6rv","4sfv1nk0","","","2023-05-03T14:57:26.000Z","2023-05-03T14:57:26.000Z","tuo2qhtwccli-5fk9f","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar20-aggregate","0.0001","m-resnet18","1126","179","2.9488255977630615","0.0631","0.06457777777777778","0.14378126710653305","-260.59771728515625","0.0626","294","2.949446439743042","0.0685","0.06444444444444444","0.05853533677079461","-376.36968994140625","0.0584","14","2.976128339767456","0.1076","0.1116888888888889","7.836956322193146","5.398377895355225","0.115","2.9492931365966797","0.0628","0.06382222222222222","0.07450654967264696","-318.7557678222656","0.0608"
"silver-sweep-426","finished","-","anthony-wss","pc-sigmoid","2023-05-03T13:40:04.000Z","4624","qor0m6rv","yjfn6p09","","","2023-05-03T14:57:08.000Z","2023-05-03T14:57:08.000Z","a4f5xvtwccli-fj8dj","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar20-aggregate","0.001","m-resnet18","1126","264","2.9372150897979736","0.067","0.066","1.5679770599712024","487.8995666503906","0.0626","4","2.9850597381591797","0.0738","0.07462222222222223","8.22690521587025","23.205368041992188","0.0742","79","2.9763400554656982","0.1055","0.1118","7.930935659191825","39.2226676940918","0.1146","2.939760208129883","0.0677","0.06824444444444444","1.326214312152429","590.5632934570312","0.0616"
"bumbling-sweep-424","finished","-","anthony-wss","pc-sigmoid","2023-05-03T13:40:03.000Z","4616","qor0m6rv","wdymu5mj","","","2023-05-03T14:56:59.000Z","2023-05-03T14:56:59.000Z","wkss84twccli-s6tzz","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar20","0.00005","m-resnet18","1126","274","2.930459976196289","0.0748","0.07453333333333333","0.09597449952905827","-1719.89404296875","0.068","294","2.9329044818878174","0.0704","0.07046666666666666","0.08278542757034302","-1819.1732177734375","0.0722","24","2.958388566970825","0.1324","0.1308888888888889","7.309811597520655","-28.53714370727539","0.1316","2.930947780609131","0.0716","0.07013333333333334","0.08097298511049965","-1806.3193359375","0.0778"
"proud-sweep-425","finished","-","anthony-wss","pc-sigmoid","2023-05-03T13:40:03.000Z","4628","qor0m6rv","axmhdyyn","","","2023-05-03T14:57:11.000Z","2023-05-03T14:57:11.000Z","azk8xvtwccli-k44xd","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar20","0.00001","m-resnet18","1126","289","2.9289357662200928","0.0915","0.09513333333333332","3.970714130184867","-284.01690673828125","0.1014","294","2.9290404319763184","0.0893","0.08844444444444445","3.896959678693251","-310.42193603515625","0.0902","84","2.951863050460815","0.1331","0.12997777777777778","7.209648657928813","-30.563796997070312","0.1382","2.9289391040802","0.0841","0.08775555555555556","3.826194790276614","-309.217041015625","0.0916"
"solar-sweep-423","finished","-","anthony-wss","pc-sigmoid","2023-05-03T12:24:18.000Z","4636","qor0m6rv","13r1hd5i","","","2023-05-03T13:41:34.000Z","2023-05-03T13:41:34.000Z","xrjayjtwccli-kxwlr","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar20","0.0001","m-resnet18","1126","289","2.933018922805786","0.0664","0.07035555555555556","0.06304128738966855","-1984.64990234375","0.0762","279","2.9347617626190186","0.0705","0.07693333333333334","0.0694755647670139","-1995.595458984375","0.078","29","2.952080488204956","0.1167","0.11986666666666666","6.626592310992154","-110.35499572753906","0.1248","2.9355709552764893","0.065","0.06944444444444445","0.07248571379618211","-1992.701416015625","0.0712"
"dauntless-sweep-422","finished","-","anthony-wss","pc-sigmoid","2023-05-03T12:24:14.000Z","4632","qor0m6rv","3gcs9nwm","","","2023-05-03T13:41:26.000Z","2023-05-03T13:41:26.000Z","nt2oqftwccli-gl7vw","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar20","0.0005","m-resnet18","1126","164","2.919027328491211","0.0744","0.07857777777777777","0.36157355322079227","-2034.729248046875","0.0838","299","2.925085067749023","0.0728","0.07122222222222223","0.18559698625044388","-2598.971435546875","0.0704","84","2.9434032440185547","0.1369","0.13762222222222223","6.772040865638039","-122.12662506103516","0.145","2.925085067749023","0.0728","0.07122222222222223","0.18559698625044388","-2598.971435546875","0.0704"
"northern-sweep-421","finished","-","anthony-wss","pc-sigmoid","2023-05-03T12:24:13.000Z","4638","qor0m6rv","vj3dyebm","","","2023-05-03T13:41:31.000Z","2023-05-03T13:41:31.000Z","oi01letwccli-gclzp","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar20","0.001","m-resnet18","1126","299","2.911691665649414","0.0918","0.08764444444444444","2.212020703337409","-1325.4859619140625","0.0892","299","2.911691665649414","0.0918","0.08764444444444444","2.212020703337409","-1325.4859619140625","0.0892","104","2.9551784992218018","0.1539","0.14953333333333332","7.43208139592951","-102.19066619873048","0.1526","2.911691665649414","0.0918","0.08764444444444444","2.212020703337409","-1325.4859619140625","0.0892"
"silvery-sweep-420","finished","-","anthony-wss","pc-sigmoid","2023-05-03T12:24:10.000Z","4459","qor0m6rv","ueo8e85l","","","2023-05-03T13:38:29.000Z","2023-05-03T13:38:29.000Z","a4f5xvtwccli-fj8dj","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar10-noiseless","0.00001","m-resnet18","1126","299","2.1919894218444824","0.3284","0.32875095466222315","2.326962235394646","-24.42023277282715","0.32972297438033743","299","2.1919894218444824","0.3284","0.32875095466222315","2.326962235394646","-24.42023277282715","0.32972297438033743","74","2.229749917984009","0.4081","0.3984586544469902","3.362174264122458","-1.002346158027649","0.4051239325140596","2.1919894218444824","0.3284","0.32875095466222315","2.326962235394646","-24.42023277282715","0.32972297438033743"
"elated-sweep-419","finished","-","anthony-wss","pc-sigmoid","2023-05-03T12:24:10.000Z","4464","qor0m6rv","bcbzijoy","","","2023-05-03T13:38:34.000Z","2023-05-03T13:38:34.000Z","azk8xvtwccli-k44xd","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar10-noiseless","0.00005","m-resnet18","1126","289","2.161848306655884","0.2282","0.22638802101414057","0.10934407781152164","-181.8382873535156","0.21828785669652156","299","2.162439346313477","0.2225","0.2128028882871624","0.10672804397695204","-184.06211853027344","0.2062070401999583","29","2.23527193069458","0.4235","0.42150940776227175","3.3012676996343275","-2.7589595317840576","0.42595292647365135","2.162439346313477","0.2225","0.2128028882871624","0.10672804397695204","-184.06211853027344","0.2062070401999583"
"prime-sweep-417","finished","-","anthony-wss","pc-sigmoid","2023-05-03T12:24:09.000Z","4469","qor0m6rv","rvm4kvsa","","","2023-05-03T13:38:38.000Z","2023-05-03T13:38:38.000Z","tuo2qhtwccli-5fk9f","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar10-noiseless","0.0005","m-resnet18","1126","279","2.133465528488159","0.2524","0.239047420676248","0.396699961493997","-247.53350830078125","0.25494688606540306","294","2.134263753890991","0.2327","0.22324052859358004","0.3690778802422916","-254.1854553222656","0.232243282649448","59","2.2703957557678223","0.4668","0.44733736027216553","3.3590480916640337","-0.6050803661346436","0.4451156009164758","2.1335177421569824","0.2364","0.22782290726469023","0.3684080194024479","-253.86672973632812","0.23474276192459903"
"snowy-sweep-416","finished","-","anthony-wss","pc-sigmoid","2023-05-03T12:24:09.000Z","4464","qor0m6rv","o3yi51fp","","","2023-05-03T13:38:33.000Z","2023-05-03T13:38:33.000Z","d89roxtwccli-g44f8","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar10-noiseless","0.001","m-resnet18","1126","294","2.178140163421631","0.2772","0.2680922955865676","1.6669963233611165","-110.08506774902344","0.2734846906894397","299","2.17915940284729","0.2725","0.27123978800712817","1.6373927621280446","-110.7655792236328","0.27202666111226825","79","2.2712178230285645","0.4373","0.43402994746464857","3.4001389194937315","0.48030272126197815","0.4315767548427411","2.17915940284729","0.2725","0.27123978800712817","1.6373927621280446","-110.7655792236328","0.27202666111226825"
"upbeat-sweep-418","finished","-","anthony-wss","pc-sigmoid","2023-05-03T12:24:09.000Z","4451","qor0m6rv","5qlcf7zn","","","2023-05-03T13:38:20.000Z","2023-05-03T13:38:20.000Z","wkss84twccli-s6tzz","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar10-noiseless","0.0001","m-resnet18","1126","249","2.165389060974121","0.204","0.20553588372792703","0.1220132918918834","-216.3928070068359","0.2166215371797542","289","2.170703172683716","0.2154","0.21062741558471615","0.09167367640663596","-227.91265869140625","0.20891480941470528","39","2.2247486114501953","0.4394","0.4487259598694716","3.0338690701652977","-10.433839797973633","0.44407415121849614","2.167785406112671","0.2057","0.20634590015968896","0.09049686333712408","-227.76589965820312","0.20183295146844407"
"flowing-sweep-415","finished","-","anthony-wss","pc-sigmoid","2023-05-03T11:06:59.000Z","4634","qor0m6rv","itnhd8c0","","","2023-05-03T12:24:13.000Z","2023-05-03T12:24:13.000Z","xrjayjtwccli-kxwlr","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar10-iid","0.00001","m-resnet18","1126","284","2.2184035778045654","0.2241","0.24326666666666663","2.5070977183905514","-49.376033782958984","0.2386","299","2.2188351154327393","0.2257","0.24724444444444443","2.4338869235732337","-54.86448669433594","0.2388","109","2.233590602874756","0.302","0.3088","3.3144064355980265","-8.924562454223633","0.3052","2.2188351154327393","0.2257","0.24724444444444443","2.4338869235732337","-54.86448669433594","0.2388"
"earnest-sweep-414","finished","-","anthony-wss","pc-sigmoid","2023-05-03T11:06:49.000Z","4628","qor0m6rv","c1tla4bk","","","2023-05-03T12:23:57.000Z","2023-05-03T12:23:57.000Z","oi01letwccli-gclzp","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar10-iid","0.00005","m-resnet18","1126","289","2.2063839435577393","0.1653","0.168","0.10767336189746857","-428.92877197265625","0.1726","299","2.208308458328247","0.1533","0.15877777777777777","0.10040811584754424","-437.29241943359375","0.1594","19","2.248743057250977","0.3309","0.3271777777777778","3.5455408096313477","-1.0785791873931885","0.3248","2.208308458328247","0.1533","0.15877777777777777","0.10040811584754424","-437.29241943359375","0.1594"
"lyric-sweep-413","finished","-","anthony-wss","pc-sigmoid","2023-05-03T11:05:51.000Z","4644","qor0m6rv","sntq9lmk","","","2023-05-03T12:23:15.000Z","2023-05-03T12:23:15.000Z","tuo2qhtwccli-5fk9f","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar10-iid","0.0001","m-resnet18","1126","294","2.205773115158081","0.1555","0.16168888888888888","0.10058785433118994","-532.8330078125","0.163","299","2.209744930267334","0.1641","0.16435555555555556","0.08711569078943947","-538.2125854492188","0.1634","29","2.2375214099884033","0.3407","0.3532222222222222","3.3513108600269663","-12.638799667358398","0.3456","2.209744930267334","0.1641","0.16435555555555556","0.08711569078943947","-538.2125854492188","0.1634"
"ethereal-sweep-412","finished","-","anthony-wss","pc-sigmoid","2023-05-03T11:05:49.000Z","4623","qor0m6rv","8h5ckqay","","","2023-05-03T12:22:52.000Z","2023-05-03T12:22:52.000Z","azk8xvtwccli-k44xd","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar10-iid","0.0005","m-resnet18","1126","299","2.1709187030792236","0.1664","0.16493333333333332","1.0039086639881134","-334.8470153808594","0.1604","299","2.1709187030792236","0.1664","0.16493333333333332","1.0039086639881134","-334.8470153808594","0.1604","74","2.241450548171997","0.3401","0.34913333333333335","3.4893329549919474","-0.2548254132270813","0.344","2.1709187030792236","0.1664","0.16493333333333332","1.0039086639881134","-334.8470153808594","0.1604"
"crimson-sweep-411","finished","-","anthony-wss","pc-sigmoid","2023-05-03T11:05:48.000Z","4620","qor0m6rv","jg8bd84b","","","2023-05-03T12:22:48.000Z","2023-05-03T12:22:48.000Z","a4f5xvtwccli-fj8dj","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar10-iid","0.001","m-resnet18","1126","294","2.18070125579834","0.2087","0.21304444444444445","2.520153495398435","-107.94664764404295","0.2036","294","2.18070125579834","0.2087","0.21304444444444445","2.520153495398435","-107.94664764404295","0.2036","89","2.251481533050537","0.2898","0.2954","3.558921832929958","5.138940334320068","0.2848","2.1808323860168457","0.203","0.20535555555555557","2.50657244162126","-107.43546295166016","0.189"
"pretty-sweep-408","finished","-","anthony-wss","pc-sigmoid","2023-05-03T11:05:47.000Z","4632","qor0m6rv","ebwrafff","","","2023-05-03T12:22:59.000Z","2023-05-03T12:22:59.000Z","nt2oqftwccli-gl7vw","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar10-aggregate","0.0001","m-resnet18","1126","284","2.2105965614318848","0.1537","0.15053333333333332","0.0927345339547504","-539.2168579101562","0.1502","289","2.2195687294006348","0.1502","0.14642222222222223","0.0922449603676796","-544.2781982421875","0.155","29","2.238391160964966","0.3527","0.35233333333333333","3.3615826910192315","-11.20314598083496","0.3454","2.2127487659454346","0.1668","0.16417777777777778","0.08525954593311656","-541.3773193359375","0.1608"
"twilight-sweep-409","finished","-","anthony-wss","pc-sigmoid","2023-05-03T11:05:47.000Z","4612","qor0m6rv","7imd7m5h","","","2023-05-03T12:22:39.000Z","2023-05-03T12:22:39.000Z","wkss84twccli-s6tzz","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","","clcifar10-aggregate","0.00005","m-resnet18","1126","279","2.2096376419067383","0.1551","0.15733333333333333","0.12642296945506876","-421.4290466308594","0.152","299","2.2138195037841797","0.152","0.15237777777777778","0.10887182639403777","-440.1669921875","0.1508","39","2.2358293533325195","0.3221","0.3144222222222222","3.2660875618457794","-14.332235336303713","0.3166","2.2138195037841797","0.152","0.15237777777777778","0.10887182639403777","-440.1669921875","0.1508"
