"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","algo","data_aug","data_cleaning_rate","dataset_name","lr","model","seed","best_epoch-scel.epoch","best_epoch-scel.scel","best_epoch-scel.test_acc","best_epoch-scel.train_acc","best_epoch-scel.training_loss","best_epoch-scel.ure","best_epoch-scel.valid_acc","best_epoch-ure.epoch","best_epoch-ure.scel","best_epoch-ure.test_acc","best_epoch-ure.train_acc","best_epoch-ure.training_loss","best_epoch-ure.ure","best_epoch-ure.valid_acc","best_epoch-valid_acc.epoch","best_epoch-valid_acc.scel","best_epoch-valid_acc.test_acc","best_epoch-valid_acc.train_acc","best_epoch-valid_acc.training_loss","best_epoch-valid_acc.ure","best_epoch-valid_acc.valid_acc","scel","test_acc","train_acc","training_loss","ure","valid_acc"
"serene-sweep-360","quat2rkt","finished","-","anthony-wss","pc-sigmoid","2023-05-10T02:58:02.000Z","4539","szss63tq","0x2x7u4h","","","2023-05-10T04:13:41.000Z","2023-05-10T04:13:41.000Z","i2kq91twccli-28lp8","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar20-noiseless","0.00001","m-resnet18","0","299","2.8984196186065674","0.1188","0.1224206574906154","3.890732709751573","-72.49945831298828","0.11916461916461916","299","2.8984196186065674","0.1188","0.1224206574906154","3.890732709751573","-72.49945831298828","0.11916461916461916","74","2.945197105407715","0.1607","0.1564099647366625","7.276992936467016","-5.618191719055176","0.16298116298116297","2.8984196186065674","0.1188","0.1224206574906154","3.890732709751573","-72.49945831298828","0.11916461916461916"
"dainty-sweep-359","7i938ooj","finished","-","anthony-wss","pc-sigmoid","2023-05-10T02:51:22.000Z","4521","szss63tq","n0xpb0mo","","","2023-05-10T04:06:43.000Z","2023-05-10T04:06:43.000Z","y6k8kqtwccli-wlvj8","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar20-noiseless","0.00005","m-resnet18","0","284","2.89888334274292","0.0914","0.0957797747696508","0.08442083694214045","-452.8001098632813","0.08947583947583948","299","2.9003496170043945","0.0875","0.08852235240586964","0.08832794913025789","-461.1045227050781","0.08333333333333333","24","2.9487133026123047","0.1674","0.16205209873734502","7.240911406139995","-8.295121192932129","0.16236691236691236","2.9003496170043945","0.0875","0.08852235240586964","0.08832794913025789","-461.1045227050781","0.08333333333333333"
"fragrant-sweep-358","eam01vn3","finished","-","anthony-wss","pc-sigmoid","2023-05-10T02:49:54.000Z","4541","szss63tq","33lsji1l","","","2023-05-10T04:05:35.000Z","2023-05-10T04:05:35.000Z","ejraiktwccli-v6nhm","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar20-noiseless","0.0001","m-resnet18","0","299","2.903026342391968","0.0829","0.09047889887384826","0.06872683902119481","-547.4273071289062","0.08701883701883702","284","2.9033291339874268","0.0863","0.09405073370492548","0.06108344987381336","-550.2571411132812","0.08968058968058969","19","2.953054189682007","0.1513","0.15506768285746786","7.294775912928027","-8.617191314697266","0.15335790335790336","2.903026342391968","0.0829","0.09047889887384826","0.06872683902119481","-547.4273071289062","0.08701883701883702"
"restful-sweep-357","5fwsgidi","finished","-","anthony-wss","pc-sigmoid","2023-05-10T02:43:26.000Z","4524","szss63tq","veer35b4","","","2023-05-10T03:58:50.000Z","2023-05-10T03:58:50.000Z","ro4r85twccli-tjrww","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar20-noiseless","0.0005","m-resnet18","0","159","2.887052059173584","0.0907","0.09466499829370947","0.29178856625113375","-543.3429565429688","0.09213759213759214","294","2.8929696083068848","0.0871","0.08938687293823229","0.13770216010337652","-652.4448852539062","0.08353808353808354","59","2.9682974815368652","0.1647","0.16910476623819817","7.06234949134117","-19.398109436035156","0.17772317772317772","2.892143487930298","0.0957","0.09605278125355478","0.15633138667705448","-647.1266479492188","0.08886158886158886"
"cerulean-sweep-356","s5spj4iq","finished","-","anthony-wss","pc-sigmoid","2023-05-10T02:26:17.000Z","4691","szss63tq","7cliq2nd","","","2023-05-10T03:44:28.000Z","2023-05-10T03:44:28.000Z","tcpk6vtwccli-f4fx2","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar20-noiseless","0.001","m-resnet18","0","294","2.87723159790039","0.1119","0.11027186895688772","1.5066147086232209","-387.3725891113281","0.1167076167076167","299","2.879467725753784","0.1063","0.1067227846661358","1.4799669523571812","-397.3152770996094","0.10606060606060606","114","2.9733479022979736","0.1912","0.19676942327380276","7.095542957616407","-15.095282554626465","0.20167895167895167","2.879467725753784","0.1063","0.1067227846661358","1.4799669523571812","-397.3152770996094","0.10606060606060606"
"lyric-sweep-355","n4nkw6il","finished","-","anthony-wss","pc-sigmoid","2023-05-10T01:55:58.000Z","4490","szss63tq","188671z1","","","2023-05-10T03:10:48.000Z","2023-05-10T03:10:48.000Z","zur0sttwccli-z4vqv","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar10-noiseless","0.00001","m-resnet18","0","299","2.19085955619812","0.3327","0.33965146150107617","2.2673936310936424","-25.369775772094727","0.33305561341387213","299","2.19085955619812","0.3327","0.33965146150107617","2.2673936310936424","-25.369775772094727","0.33305561341387213","109","2.2228105068206787","0.4045","0.4060728089055521","3.1908761557410745","-3.811142683029175","0.411580920641533","2.19085955619812","0.3327","0.33965146150107617","2.2673936310936424","-25.369775772094727","0.33305561341387213"
"solar-sweep-354","xmo8595a","finished","-","anthony-wss","pc-sigmoid","2023-05-10T01:53:08.000Z","4492","szss63tq","cmuhfkqs","","","2023-05-10T03:08:00.000Z","2023-05-10T03:08:00.000Z","bj60rqtwccli-fcdl7","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar10-noiseless","0.00005","m-resnet18","0","284","2.170490026473999","0.2146","0.22453655488439908","0.12045921718373018","-180.94195556640625","0.21849614663611747","299","2.1741130352020264","0.2078","0.21886643986206575","0.1150598645210266","-185.70021057128903","0.22287023536763173","34","2.2299904823303223","0.3997","0.4038510495498623","3.222285478255328","-4.537667274475098","0.4076234117892106","2.1741130352020264","0.2078","0.21886643986206575","0.1150598645210266","-185.70021057128903","0.22287023536763173"
"dry-sweep-353","n2gy4kn8","finished","-","anthony-wss","pc-sigmoid","2023-05-10T01:51:37.000Z","4466","szss63tq","zl8ky6jd","","","2023-05-10T03:06:03.000Z","2023-05-10T03:06:03.000Z","j48au5twccli-tpvvb","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar10-noiseless","0.0001","m-resnet18","0","299","2.16477370262146","0.2197","0.22233793885533107","0.08695599121205946","-229.21902465820312","0.21537179754217872","294","2.169630527496338","0.2074","0.2097711124997107","0.09208669452106252","-229.9120178222656","0.212039158508644","44","2.2195582389831543","0.4146","0.41988937489874795","2.8800922814537495","-15.509984016418455","0.41782961882941055","2.16477370262146","0.2197","0.22233793885533107","0.08695599121205946","-229.21902465820312","0.21537179754217872"
"effortless-sweep-352","quat2rkt","finished","-","anthony-wss","pc-sigmoid","2023-05-10T01:43:32.000Z","4462","szss63tq","hpcek17y","","","2023-05-10T02:57:54.000Z","2023-05-10T02:57:54.000Z","i2kq91twccli-28lp8","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar10-noiseless","0.0005","m-resnet18","0","264","2.1528778076171875","0.2407","0.22601772778819224","0.493050662910237","-238.80340576171875","0.23870027077692144","294","2.1563594341278076","0.2701","0.2539980096739105","0.36727702687768377","-260.5718688964844","0.25702978546136224","84","2.255556106567383","0.4511","0.45171144900367977","3.1583164411432603","-7.2047247886657715","0.4586544469902103","2.1532514095306396","0.2685","0.2486981878775255","0.36981598068686095","-259.8824157714844","0.2572380754009581"
"eternal-sweep-351","7i938ooj","finished","-","anthony-wss","pc-sigmoid","2023-05-10T01:37:19.000Z","4438","szss63tq","54xczot9","","","2023-05-10T02:51:17.000Z","2023-05-10T02:51:17.000Z","y6k8kqtwccli-wlvj8","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","1","clcifar10-noiseless","0.001","m-resnet18","0","294","2.180879592895508","0.2818","0.2782985026267676","1.5202759069554943","-120.17620086669922","0.28119141845448864","299","2.185560703277588","0.283","0.27572959337175124","1.5191300854963414","-120.6520004272461","0.28348260779004375","79","2.2778632640838623","0.4345","0.4341688074243792","3.383142188016106","0.3134157359600067","0.42741095605082274","2.185560703277588","0.283","0.27572959337175124","1.5191300854963414","-120.6520004272461","0.28348260779004375"
"stoic-sweep-350","eam01vn3","finished","-","anthony-wss","pc-sigmoid","2023-05-10T01:33:34.000Z","4571","szss63tq","5flm8r1l","","","2023-05-10T02:49:45.000Z","2023-05-10T02:49:45.000Z","ejraiktwccli-v6nhm","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.75","clcifar20-noiseless","0.00001","m-resnet18","0","284","2.9011433124542236","0.1066","0.11373710873891804","4.005124092102051","-67.95545196533203","0.1093018522287808","299","2.9015698432922363","0.0959","0.10430613352632533","3.7785452398760566","-74.33457946777344","0.09993893751272136","154","2.9231343269348145","0.1411","0.1453546227609915","6.111134600365299","-25.52320098876953","0.14838184408711583","2.9015698432922363","0.0959","0.10430613352632533","3.7785452398760566","-74.33457946777344","0.09993893751272136"
"super-sweep-349","5fwsgidi","finished","-","anthony-wss","pc-sigmoid","2023-05-10T01:27:33.000Z","4546","szss63tq","bdk5unwz","","","2023-05-10T02:43:19.000Z","2023-05-10T02:43:19.000Z","ro4r85twccli-tjrww","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.75","clcifar20-noiseless","0.00005","m-resnet18","0","289","2.901007652282715","0.0874","0.08580604306133527","0.07592879698194306","-464.8053588867187","0.07999185833502952","299","2.9039430618286133","0.0826","0.08150895603401484","0.08728370515779517","-467.2823791503906","0.07775290046814573","24","2.9505200386047363","0.1474","0.1482042699475303","7.235866091717249","-9.142834663391112","0.14166497048646448","2.9039430618286133","0.0826","0.08150895603401484","0.08728370515779517","-467.2823791503906","0.07775290046814573"
"worldly-sweep-348","s5spj4iq","finished","-","anthony-wss","pc-sigmoid","2023-05-10T01:07:14.000Z","4736","szss63tq","y6yropvv","","","2023-05-10T02:26:10.000Z","2023-05-10T02:26:10.000Z","tcpk6vtwccli-f4fx2","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.75","clcifar20-noiseless","0.0001","m-resnet18","0","274","2.9029712677001953","0.0917","0.09311109100778","0.07249127859356759","-544.004638671875","0.09159373091797272","294","2.9043986797332764","0.0878","0.09032929256377782","0.05751296158494621","-554.0255126953125","0.07856706696519439","29","2.939418315887451","0.1453","0.14971955853084856","6.5976890750315","-26.86660385131836","0.14512517809892125","2.903822660446167","0.0826","0.08677854170436042","0.0682215724868336","-544.478271484375","0.08182373295338896"
"cerulean-sweep-347","n4nkw6il","finished","-","anthony-wss","pc-sigmoid","2023-05-10T00:39:27.000Z","4585","szss63tq","sze0iwcf","","","2023-05-10T01:55:52.000Z","2023-05-10T01:55:52.000Z","zur0sttwccli-z4vqv","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.75","clcifar20-noiseless","0.0005","m-resnet18","0","134","2.89251446723938","0.0865","0.09023882757372896","0.33232191376302433","-462.3274536132813","0.08569102381437003","289","2.8978962898254395","0.0961","0.0963225981545142","0.13960024680214367","-629.7774047851562","0.09403623040911868","59","2.9730424880981445","0.1707","0.17466527953681926","7.050340992280806","-21.23354148864746","0.1575412171789131","2.898767471313477","0.0773","0.08508232314094445","0.1596689210540947","-621.91748046875","0.08080602483207816"
"deep-sweep-346","xmo8595a","finished","-","anthony-wss","pc-sigmoid","2023-05-10T00:36:56.000Z","4566","szss63tq","uf0uug36","","","2023-05-10T01:53:02.000Z","2023-05-10T01:53:02.000Z","bj60rqtwccli-fcdl7","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.75","clcifar20-noiseless","0.001","m-resnet18","0","294","2.888479709625244","0.0914","0.094920390808757","1.4068763749352815","-408.5400085449219","0.0911866476694484","299","2.8888518810272217","0.0868","0.09164103491948616","1.3619843762496422","-412.1072082519531","0.0911866476694484","99","2.9792094230651855","0.1759","0.1818120137506785","7.325891275515501","-8.453420639038086","0.1744351719926725","2.8888518810272217","0.0868","0.09164103491948616","1.3619843762496422","-412.1072082519531","0.0911866476694484"
"valiant-sweep-345","n2gy4kn8","finished","-","anthony-wss","pc-sigmoid","2023-05-10T00:36:25.000Z","4505","szss63tq","6t57t99f","","","2023-05-10T01:51:30.000Z","2023-05-10T01:51:30.000Z","j48au5twccli-tpvvb","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.75","clcifar10-noiseless","0.00001","m-resnet18","0","299","2.1980795860290527","0.2661","0.2774876305662452","2.287007969479228","-25.248767852783203","0.2782931354359926","299","2.1980795860290527","0.2661","0.2774876305662452","2.287007969479228","-25.248767852783203","0.2782931354359926","84","2.238828420639038","0.3779","0.3707623236210372","3.345250908718553","-1.5315885543823242","0.3778602350030921","2.1980795860290527","0.2661","0.2774876305662452","2.287007969479228","-25.248767852783203","0.2782931354359926"
"iconic-sweep-344","quat2rkt","finished","-","anthony-wss","pc-sigmoid","2023-05-10T00:28:14.000Z","4503","szss63tq","wdmd18k6","","","2023-05-10T01:43:17.000Z","2023-05-10T01:43:17.000Z","i2kq91twccli-28lp8","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.75","clcifar10-noiseless","0.00005","m-resnet18","0","264","2.1713995933532715","0.1943","0.20253802455561665","0.13832709609076035","-175.3581085205078","0.20325706039991753","299","2.172922372817993","0.1954","0.201346893897746","0.09716195907703666","-189.2631378173828","0.1997526283240569","29","2.2555441856384277","0.3981","0.3962571009712296","3.333867025929828","-2.4987621307373047","0.3997113997113997","2.172922372817993","0.1954","0.201346893897746","0.09716195907703666","-189.2631378173828","0.1997526283240569"
"neat-sweep-343","7i938ooj","finished","-","anthony-wss","pc-sigmoid","2023-05-10T00:22:19.000Z","4492","szss63tq","gsca4ftd","","","2023-05-10T01:37:11.000Z","2023-05-10T01:37:11.000Z","y6k8kqtwccli-wlvj8","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.75","clcifar10-noiseless","0.0001","m-resnet18","0","294","2.170285224914551","0.1943","0.19101612607659887","0.08456098270970722","-228.78753662109375","0.18408575551432693","299","2.174295425415039","0.1869","0.18709913872090891","0.0815837119900903","-231.2057647705078","0.1886209029066172","29","2.2606441974639893","0.411","0.40929081913139087","3.288111534229545","-4.07576847076416","0.4100185528756957","2.174295425415039","0.1869","0.18709913872090891","0.0815837119900903","-231.2057647705078","0.1886209029066172"
"royal-sweep-342","eam01vn3","finished","-","anthony-wss","pc-sigmoid","2023-05-10T00:18:17.000Z","4511","szss63tq","y97hssyp","","","2023-05-10T01:33:28.000Z","2023-05-10T01:33:28.000Z","ejraiktwccli-v6nhm","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.75","clcifar10-noiseless","0.0005","m-resnet18","0","299","2.128570556640625","0.2183","0.21289169873556896","0.3715408250342968","-253.02479553222656","0.22655122655122656","299","2.128570556640625","0.2183","0.21289169873556896","0.3715408250342968","-253.02479553222656","0.22655122655122656","74","2.300997018814087","0.4074","0.4056945207989738","3.2924456651820693","-2.8914010524749756","0.40321583178726034","2.128570556640625","0.2183","0.21289169873556896","0.3715408250342968","-253.02479553222656","0.22655122655122656"
"mild-sweep-341","5fwsgidi","finished","-","anthony-wss","pc-sigmoid","2023-05-10T00:12:41.000Z","4484","szss63tq","6qaw6t7z","","","2023-05-10T01:27:25.000Z","2023-05-10T01:27:25.000Z","ro4r85twccli-tjrww","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.75","clcifar10-noiseless","0.001","m-resnet18","0","299","2.2162880897521973","0.2652","0.25579530877771667","1.837178543556568","-90.0003890991211","0.23974438260152545","299","2.2162880897521973","0.2652","0.25579530877771667","1.837178543556568","-90.0003890991211","0.23974438260152545","79","2.3225278854370117","0.4166","0.41006963533076785","3.4541590352391087","2.2408387660980225","0.41125541125541126","2.2162880897521973","0.2652","0.25579530877771667","1.837178543556568","-90.0003890991211","0.23974438260152545"
"curious-sweep-340","s5spj4iq","finished","-","anthony-wss","pc-sigmoid","2023-05-09T23:47:44.000Z","4762","szss63tq","gtkcoxys","","","2023-05-10T01:07:06.000Z","2023-05-10T01:07:06.000Z","tcpk6vtwccli-f4fx2","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.5","clcifar20-noiseless","0.00001","m-resnet18","0","294","2.9016575813293457","0.0976","0.10025406389819458","4.003815491994222","-69.5632095336914","0.0953055443140429","299","2.901919364929199","0.0933","0.1019178451784068","3.928832972186735","-71.33563232421875","0.0886280857952246","84","2.9475040435791016","0.1375","0.13723947208669648","7.184852638463864","-6.897348880767822","0.1396195872116552","2.901919364929199","0.0933","0.1019178451784068","3.928832972186735","-71.33563232421875","0.0886280857952246"
"warm-sweep-339","n4nkw6il","finished","-","anthony-wss","pc-sigmoid","2023-05-09T23:22:33.000Z","4608","szss63tq","oumemie2","","","2023-05-10T00:39:21.000Z","2023-05-10T00:39:21.000Z","zur0sttwccli-z4vqv","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.5","clcifar20-noiseless","0.00005","m-resnet18","0","254","2.8979363441467285","0.0725","0.07567956471884345","0.11936735558783872","-422.4661560058594","0.07061918251719951","299","2.9011595249176025","0.0697","0.0774557636531241","0.08003463758819404","-461.8436279296875","0.07324969647915823","24","2.9555695056915283","0.1377","0.13667738381635453","7.255065616519972","-8.613423347473145","0.1377984621610684","2.9011595249176025","0.0697","0.0774557636531241","0.08003463758819404","-461.8436279296875","0.07324969647915823"
"effortless-sweep-338","xmo8595a","finished","-","anthony-wss","pc-sigmoid","2023-05-09T23:20:00.000Z","4607","szss63tq","r7vl0kx4","","","2023-05-10T00:36:47.000Z","2023-05-10T00:36:47.000Z","bj60rqtwccli-fcdl7","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.5","clcifar20-noiseless","0.0001","m-resnet18","0","169","2.9030447006225586","0.0796","0.07999640263506981","0.14252939649011898","-452.578125","0.07486847430190206","299","2.9048831462860107","0.0787","0.07765811543044719","0.05962863187680299","-548.3009033203125","0.07122622420072845","29","2.9430959224700928","0.1406","0.1406569687703757","6.602464697826868","-25.826101303100582","0.1396195872116552","2.9048831462860107","0.0787","0.07765811543044719","0.05962863187680299","-548.3009033203125","0.07122622420072845"
"iconic-sweep-337","n2gy4kn8","finished","-","anthony-wss","pc-sigmoid","2023-05-09T23:19:56.000Z","4581","szss63tq","0oacqtss","","","2023-05-10T00:36:17.000Z","2023-05-10T00:36:17.000Z","j48au5twccli-tpvvb","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.5","clcifar20-noiseless","0.0005","m-resnet18","0","164","2.8963587284088135","0.0858","0.08487532882163815","0.27210469149995126","-546.7193603515625","0.08903278025091056","284","2.9000511169433594","0.0757","0.07837758841648493","0.15708386829529686","-640.2133178710938","0.0726426547956293","59","2.9803338050842285","0.162","0.16738988690784","7.1583985295789","-17.58233070373535","0.15742614326183732","2.9012181758880615","0.0795","0.078512489601367","0.15177138440910426","-634.9172973632812","0.08316471064346419"
"cool-sweep-336","quat2rkt","finished","-","anthony-wss","pc-sigmoid","2023-05-09T23:11:50.000Z","4579","szss63tq","14x5w2hj","","","2023-05-10T00:28:09.000Z","2023-05-10T00:28:09.000Z","i2kq91twccli-28lp8","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.5","clcifar20-noiseless","0.001","m-resnet18","0","294","2.887463331222534","0.0893","0.08755086898846595","1.4760049650038796","-409.1865539550781","0.08883043302306759","299","2.888253688812256","0.0958","0.09353148818490456","1.4151694377263386","-421.1735229492187","0.09631728045325778","129","2.96081018447876","0.1702","0.1720889448478989","6.575169212516697","-40.26948165893555","0.17219749089437475","2.888253688812256","0.0958","0.09353148818490456","1.4151694377263386","-421.1735229492187","0.09631728045325778"
"vocal-sweep-335","7i938ooj","finished","-","anthony-wss","pc-sigmoid","2023-05-09T23:06:40.000Z","4532","szss63tq","0u5bikf0","","","2023-05-10T00:22:12.000Z","2023-05-10T00:22:12.000Z","y6k8kqtwccli-wlvj8","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.5","clcifar10-noiseless","0.00001","m-resnet18","0","294","2.207103490829468","0.2616","0.27364864864864863","2.4498589230679917","-22.35218620300293","0.27994286880228525","299","2.2099757194519043","0.2656","0.27419281697805187","2.4479758273596053","-22.645139694213867","0.2723933891042644","64","2.2551615238189697","0.3524","0.3498775621258843","3.489815544808048","0.35362356901168823","0.34890838604366453","2.2099757194519043","0.2656","0.27419281697805187","2.4479758273596053","-22.645139694213867","0.2723933891042644"
"stellar-sweep-334","eam01vn3","finished","-","anthony-wss","pc-sigmoid","2023-05-09T23:02:07.000Z","4562","szss63tq","2imquqi9","","","2023-05-10T00:18:09.000Z","2023-05-10T00:18:09.000Z","ejraiktwccli-v6nhm","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.5","clcifar10-noiseless","0.00005","m-resnet18","0","284","2.167924642562866","0.1954","0.19363323054598225","0.13624832273899823","-177.1909942626953","0.18424811263007548","299","2.1690666675567627","0.1724","0.17837384364230002","0.1267506329492591","-181.91148376464844","0.16772087329116506","24","2.265599250793457","0.3769","0.3654770542354435","3.452063165861985","-0.3231697380542755","0.3640073454397062","2.1690666675567627","0.1724","0.17837384364230002","0.1267506329492591","-181.91148376464844","0.16772087329116506"
"icy-sweep-333","5fwsgidi","finished","-","anthony-wss","pc-sigmoid","2023-05-09T22:57:05.000Z","4531","szss63tq","ld7r8un1","","","2023-05-10T00:12:36.000Z","2023-05-10T00:12:36.000Z","ro4r85twccli-tjrww","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.5","clcifar10-noiseless","0.0001","m-resnet18","0","299","2.1687731742858887","0.1713","0.16987121349537457","0.1094712101179978","-228.8169860839844","0.17404611303815548","294","2.171792268753052","0.1538","0.15846635225829855","0.09783752485253346","-231.38385009765625","0.16323199347072026","34","2.25996994972229","0.3688","0.36828859060402686","3.24528877488498","-5.521129608154297","0.3729851050805958","2.1687731742858887","0.1713","0.16987121349537457","0.1094712101179978","-228.8169860839844","0.17404611303815548"
"rare-sweep-332","s5spj4iq","finished","-","anthony-wss","pc-sigmoid","2023-05-09T22:29:32.000Z","4683","szss63tq","u2hxfe9q","","","2023-05-09T23:47:35.000Z","2023-05-09T23:47:35.000Z","tcpk6vtwccli-f4fx2","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.5","clcifar10-noiseless","0.0005","m-resnet18","0","259","2.152357816696167","0.1974","0.1893705786323236","0.6657214658013706","-205.5747985839844","0.19873495205060193","299","2.152918577194214","0.1995","0.19154725194993652","0.4500411077477466","-241.8560028076172","0.1922056723117731","69","2.325709104537964","0.4098","0.4022084164701614","3.4457854895756164","1.2061885595321655","0.40665170373393184","2.152918577194214","0.1995","0.19154725194993652","0.4500411077477466","-241.8560028076172","0.1922056723117731"
"feasible-sweep-331","n4nkw6il","finished","-","anthony-wss","pc-sigmoid","2023-05-09T22:06:17.000Z","4570","szss63tq","u18m89n5","","","2023-05-09T23:22:27.000Z","2023-05-09T23:22:27.000Z","zur0sttwccli-z4vqv","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.5","clcifar10-noiseless","0.001","m-resnet18","0","289","2.235227108001709","0.2558","0.24777797932160348","2.120980860173017","-76.47054290771484","0.2511732299530708","299","2.235694169998169","0.2501","0.24365136949029567","2.0631190716535195","-81.68118286132812","0.2346459906141604","69","2.3259117603302","0.3874","0.38175675675675674","3.538840392540241","3.8412373065948486","0.3927769842889206","2.235694169998169","0.2501","0.24365136949029567","2.0631190716535195","-81.68118286132812","0.2346459906141604"
"azure-sweep-330","n2gy4kn8","finished","-","anthony-wss","pc-sigmoid","2023-05-09T22:02:59.000Z","4612","szss63tq","4oi7c7iu","","","2023-05-09T23:19:51.000Z","2023-05-09T23:19:51.000Z","j48au5twccli-tpvvb","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.25","clcifar20-noiseless","0.00001","m-resnet18","0","289","2.9092016220092773","0.0933","0.09220349590951764","3.996494482864033","-73.34575653076172","0.0963588815127741","299","2.9095587730407715","0.0956","0.09510930305333272","3.844974989240819","-77.33782958984375","0.09615771474552404","74","2.955090284347534","0.1364","0.12745317180025928","7.342184527353807","-5.655315399169922","0.13015489841078254","2.9095587730407715","0.0956","0.09510930305333272","3.844974989240819","-77.33782958984375","0.09615771474552404"
"earthy-sweep-329","xmo8595a","finished","-","anthony-wss","pc-sigmoid","2023-05-09T22:02:34.000Z","4639","szss63tq","lfdel6l5","","","2023-05-09T23:19:53.000Z","2023-05-09T23:19:53.000Z","bj60rqtwccli-fcdl7","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.25","clcifar20-noiseless","0.00005","m-resnet18","0","289","2.9065635204315186","0.0698","0.0768697751352318","0.09290409088134766","-460.676025390625","0.07664453832226917","299","2.9076592922210693","0.068","0.0754615762886137","0.09058971228924664","-465.7230224609375","0.07382820358076846","24","2.961097717285156","0.1282","0.12705082927265413","7.342003307559273","-7.630512714385986","0.13055723194528265","2.9076592922210693","0.068","0.0754615762886137","0.09058971228924664","-465.7230224609375","0.07382820358076846"
"spring-sweep-328","quat2rkt","finished","-","anthony-wss","pc-sigmoid","2023-05-09T21:54:43.000Z","4618","szss63tq","wjmpw08m","","","2023-05-09T23:11:41.000Z","2023-05-09T23:11:41.000Z","i2kq91twccli-28lp8","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.25","clcifar20-noiseless","0.0001","m-resnet18","0","234","2.907933473587036","0.0727","0.07881443068532344","0.08811199055476622","-525.6765747070312","0.07825387246026956","299","2.9081814289093018","0.069","0.06866645804461531","0.06973161954771388","-549.1712646484375","0.06457453228726615","34","2.9394500255584717","0.1301","0.12857078993249588","6.261557264761492","-34.416595458984375","0.1371957352645343","2.9081814289093018","0.069","0.06866645804461531","0.06973161954771388","-549.1712646484375","0.06457453228726615"
"serene-sweep-327","7i938ooj","finished","-","anthony-wss","pc-sigmoid","2023-05-09T21:50:04.000Z","4591","szss63tq","mdyynt3a","","","2023-05-09T23:06:35.000Z","2023-05-09T23:06:35.000Z","y6k8kqtwccli-wlvj8","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0.25","clcifar20-noiseless","0.0005","m-resnet18","0","139","2.9007105827331543","0.0721","0.07841208815771827","0.35061320662498474","-475.9375915527344","0.07905853952926976","279","2.906606674194336","0.0784","0.0801332200813626","0.16440602256493134","-651.2899780273438","0.08368537517602093","64","2.9944639205932617","0.1411","0.14298806383834772","7.086111935702237","-22.59740447998047","0.1452424059545363","2.9057202339172363","0.0676","0.07181814117752247","0.15241431919011203","-647.75439453125","0.0712130356065178"
