"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","algo","data_aug","data_cleaning_rate","dataset_name","lr","model","num_cl","seed","best_epoch-scel.epoch","best_epoch-scel.scel","best_epoch-scel.test_acc","best_epoch-scel.train_acc","best_epoch-scel.training_loss","best_epoch-scel.ure","best_epoch-scel.valid_acc","best_epoch-ure.epoch","best_epoch-ure.scel","best_epoch-ure.test_acc","best_epoch-ure.train_acc","best_epoch-ure.training_loss","best_epoch-ure.ure","best_epoch-ure.valid_acc","best_epoch-valid_acc.epoch","best_epoch-valid_acc.scel","best_epoch-valid_acc.test_acc","best_epoch-valid_acc.train_acc","best_epoch-valid_acc.training_loss","best_epoch-valid_acc.ure","best_epoch-valid_acc.valid_acc","scel","test_acc","train_acc","training_loss","ure","valid_acc"
"proud-sweep-12","v9ti78zd","finished","-","anthony-wss","ure-ga-u","2023-05-04T07:05:44.000Z","13928","rwmsidug","8mtzbmo4","","","2023-05-04T10:57:52.000Z","2023-05-04T10:57:52.000Z","xltvf8twccli-d6pxb","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","true","0","clcifar20-mcl","0.001","m-resnet18","3","0","249","2.973146677017212","0.0869","0.08951851851851853","0.6538691364906051","-0.01985122263431549","0.08946666666666667","14","2.9746761322021484","0.0514","0.051081481481481485","0.8097728874647256","-0.7121744751930237","0.05026666666666667","239","2.973205327987671","0.0953","0.09742962962962964","0.6526055446628368","1.2674504518508911","0.09726666666666668","2.9732446670532227","0.0853","0.08408148148148148","0.616550897332755","1.9380500316619873","0.08353333333333333"
"fanciful-sweep-11","pwy09tgr","finished","-","anthony-wss","ure-ga-u","2023-05-04T07:04:43.000Z","9408","rwmsidug","4vo0ygf1","","","2023-05-04T09:41:31.000Z","2023-05-04T09:41:31.000Z","la8uwctwccli-rrcgr","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","true","0","clcifar20-mcl","0.001","m-resnet18","2","0","254","2.970557928085327","0.0899","0.08997777777777778","0.5778563046319918","2.3615927696228027","0.0874","244","2.9706027507781982","0.085","0.08282222222222223","0.5791326378556815","2.0150246620178223","0.0829","259","2.9706854820251465","0.093","0.0942111111111111","0.5806538476185366","2.4957942962646484","0.0911","2.9706943035125732","0.086","0.08333333333333333","0.5102756003087218","2.4802825450897217","0.0838"
"feasible-sweep-10","qs5bkqys","finished","-","anthony-wss","ure-ga-u","2023-05-04T05:54:13.000Z","13497","rwmsidug","n7jukn4u","","","2023-05-04T09:39:10.000Z","2023-05-04T09:39:10.000Z","kdttl5twccli-zq5gq","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","true","0","clcifar10-mcl","0.00001","m-resnet18","3","0","284","2.258423089981079","0.3878","0.36816296296296297","0.30735968527468766","0.5574454665184021","0.3758666666666667","294","2.258779525756836","0.3805","0.36865185185185184","0.2596652139768456","0.5007690787315369","0.3694","254","2.2592809200286865","0.4097","0.3843185185185185","0.2988193658265201","0.7327520251274109","0.38593333333333335","2.2587058544158936","0.3759","0.3656740740740741","0.29255010842373874","0.5063987374305725","0.36806666666666665"
"ethereal-sweep-9","pjbih5rb","finished","-","anthony-wss","ure-ga-u","2023-05-04T05:54:03.000Z","9215","rwmsidug","z05gk59c","","","2023-05-04T08:27:38.000Z","2023-05-04T08:27:38.000Z","sdcx5ytwccli-kmk5n","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","true","0","clcifar10-mcl","0.00001","m-resnet18","2","0","299","2.2594285011291504","0.3585","0.3459777777777778","0.25709085030989215","0.16300871968269348","0.3428","299","2.2594285011291504","0.3585","0.3459777777777778","0.25709085030989215","0.16300871968269348","0.3428","209","2.260504961013794","0.37","0.3537888888888889","0.2990354411303997","0.6518788933753967","0.349","2.2594285011291504","0.3585","0.3459777777777778","0.25709085030989215","0.16300871968269348","0.3428"
"spring-sweep-8","uhvkhw5h","finished","-","anthony-wss","ure-ga-u","2023-05-04T05:51:52.000Z","13577","rwmsidug","7iuel5ij","","","2023-05-04T09:38:09.000Z","2023-05-04T09:38:09.000Z","lx7n44twccli-jmjkq","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","true","0","clcifar10-mcl","0.00005","m-resnet18","3","0","289","2.255300760269165","0.4559","0.45466666666666666","0.2534891220204758","0.9237744212150574","0.45986666666666665","289","2.255300760269165","0.4559","0.45466666666666666","0.2534891220204758","0.9237744212150574","0.45986666666666665","264","2.2563540935516357","0.4741","0.47085925925925926","0.2826372685306","1.09740149974823","0.4764","2.255760431289673","0.4145","0.4182444444444444","0.2617291142091607","0.941968560218811","0.4249333333333334"
"electric-sweep-7","qs5bkqys","finished","-","anthony-wss","ure-ga-u","2023-05-04T03:21:07.000Z","9179","rwmsidug","1sgr6z4u","","","2023-05-04T05:54:06.000Z","2023-05-04T05:54:06.000Z","kdttl5twccli-zq5gq","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","true","0","clcifar10-mcl","0.00005","m-resnet18","2","0","289","2.2565979957580566","0.4244","0.4169111111111111","0.28800062530420045","0.5413095951080322","0.4105","294","2.256650686264038","0.3867","0.37976666666666664","0.2739310305226933","0.4543273746967316","0.3718","289","2.2565979957580566","0.4244","0.4169111111111111","0.28800062530420045","0.5413095951080322","0.4105","2.25687026977539","0.3957","0.3902111111111111","0.2527526454492049","0.496715784072876","0.3776"
"noble-sweep-6","v9ti78zd","finished","-","anthony-wss","ure-ga-u","2023-05-04T03:20:40.000Z","13497","rwmsidug","ngjc7tcr","","","2023-05-04T07:05:37.000Z","2023-05-04T07:05:37.000Z","xltvf8twccli-d6pxb","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","true","0","clcifar10-mcl","0.0001","m-resnet18","3","0","284","2.2543201446533203","0.4621","0.45611111111111113","0.3124481062545921","1.3340479135513306","0.46453333333333335","284","2.2543201446533203","0.4621","0.45611111111111113","0.3124481062545921","1.3340479135513306","0.46453333333333335","254","2.2555418014526367","0.4797","0.4825925925925926","0.3066742855942611","1.4131664037704468","0.47746666666666665","2.254362106323242","0.4597","0.4504740740740741","0.28372923533121747","1.3537063598632812","0.4527333333333333"
"hopeful-sweep-5","pjbih5rb","finished","-","anthony-wss","ure-ga-u","2023-05-04T03:20:27.000Z","9207","rwmsidug","l7pckd3q","","","2023-05-04T05:53:54.000Z","2023-05-04T05:53:54.000Z","sdcx5ytwccli-kmk5n","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","true","0","clcifar10-mcl","0.0001","m-resnet18","2","0","299","2.2556753158569336","0.4571","0.4408","0.30761933428320015","1.2290936708450315","0.4268","299","2.2556753158569336","0.4571","0.4408","0.30761933428320015","1.2290936708450315","0.4268","279","2.2566046714782715","0.4485","0.4372333333333333","0.30596155165271327","1.2623220682144165","0.4289","2.2556753158569336","0.4571","0.4408","0.30761933428320015","1.2290936708450315","0.4268"
"cosmic-sweep-4","pwy09tgr","finished","-","anthony-wss","ure-ga-u","2023-05-04T03:20:21.000Z","13454","rwmsidug","m9lb353a","","","2023-05-04T07:04:35.000Z","2023-05-04T07:04:35.000Z","la8uwctwccli-rrcgr","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","true","0","clcifar10-mcl","0.0005","m-resnet18","3","0","284","2.256819248199463","0.3737","0.3708962962962963","0.35521550499128574","1.6478365659713743","0.382","284","2.256819248199463","0.3737","0.3708962962962963","0.35521550499128574","1.6478365659713743","0.382","284","2.256819248199463","0.3737","0.3708962962962963","0.35521550499128574","1.6478365659713743","0.382","2.2573306560516357","0.3487","0.35003703703703704","0.3582251812472488","1.6507669687271118","0.3576"
"restful-sweep-3","uhvkhw5h","finished","-","anthony-wss","ure-ga-u","2023-05-04T03:18:47.000Z","9180","rwmsidug","fxczq123","","","2023-05-04T05:51:47.000Z","2023-05-04T05:51:47.000Z","lx7n44twccli-jmjkq","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","true","0","clcifar10-mcl","0.0005","m-resnet18","2","0","294","2.257207155227661","0.3308","0.3242777777777778","0.3641115220432932","1.6413434743881226","0.3239","299","2.257570743560791","0.3548","0.3456","0.3431722731752829","1.619252324104309","0.3429","299","2.257570743560791","0.3548","0.3456","0.3431722731752829","1.619252324104309","0.3429","2.257570743560791","0.3548","0.3456","0.3431722731752829","1.619252324104309","0.3429"
"trim-sweep-2","uc0xsssm","finished","-","anthony-wss","ure-ga-u","2023-05-04T03:10:01.000Z","28770","rwmsidug","6faedx1t","","","2023-05-04T11:09:31.000Z","2023-05-04T11:09:31.000Z","s1kwkactr1683169534471-vggxn","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","true","0","clcifar10-mcl","0.001","m-resnet18","3","0","284","2.258885622024536","0.2919","0.2935333333333333","0.3636739188523004","1.7844704389572144","0.2976","289","2.258909225463867","0.2937","0.2846740740740741","0.36051248759031296","1.7795395851135254","0.29186666666666666","284","2.258885622024536","0.2919","0.2935333333333333","0.3636739188523004","1.7844704389572144","0.2976","2.259600877761841","0.2694","0.26396296296296295","0.3772607043837056","1.795878767967224","0.26853333333333335"
"serene-sweep-1","r0igjnll","finished","-","anthony-wss","ure-ga-u","2023-05-04T03:07:41.000Z","19271","rwmsidug","4iwy2ery","","","2023-05-04T08:28:52.000Z","2023-05-04T08:28:52.000Z","s1kwkactr1683169534471-vggxn","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","true","0","clcifar10-mcl","0.001","m-resnet18","2","0","294","2.2594211101531982","0.253","0.2538888888888889","0.4010874097320167","1.8138879537582395","0.2491","299","2.2595951557159424","0.2428","0.23445555555555556","0.3285516185516661","1.8120558261871336","0.2282","289","2.2596898078918457","0.2663","0.25503333333333333","0.37120733308521187","1.8346617221832275","0.2521","2.2595951557159424","0.2428","0.23445555555555556","0.3285516185516661","1.8120558261871336","0.2282"
