"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","algo","data_aug","data_cleaning_rate","dataset_name","lr","model","seed","best_epoch-scel.epoch","best_epoch-scel.scel","best_epoch-scel.test_acc","best_epoch-scel.train_acc","best_epoch-scel.training_loss","best_epoch-scel.ure","best_epoch-scel.valid_acc","best_epoch-ure.epoch","best_epoch-ure.scel","best_epoch-ure.test_acc","best_epoch-ure.train_acc","best_epoch-ure.training_loss","best_epoch-ure.ure","best_epoch-ure.valid_acc","best_epoch-valid_acc.epoch","best_epoch-valid_acc.scel","best_epoch-valid_acc.test_acc","best_epoch-valid_acc.train_acc","best_epoch-valid_acc.training_loss","best_epoch-valid_acc.ure","best_epoch-valid_acc.valid_acc","scel","test_acc","train_acc","training_loss","ure","valid_acc"
"effortless-sweep-60","finished","-","anthony-wss","ure-ga-r","2023-05-05T17:58:37.000Z","4978","p5dcdezg","p6lmd7v7","","","2023-05-05T19:21:35.000Z","2023-05-05T19:21:35.000Z","lhoo1dtwccli-qw2cp","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","uniform-cifar20","0.00001","m-resnet18","0","239","2.9898717403411865","0.0732","0.0743111111111111","0.08527154136787761","0.5530940294265747","0.0798","239","2.9898717403411865","0.0732","0.0743111111111111","0.08527154136787761","0.5530940294265747","0.0798","9","2.991424560546875","0.0912","0.08895555555555555","0.2822220941836184","1.168793559074402","0.0884","2.989997625350952","0.0716","0.07382222222222222","0.10505840250036934","0.6277952790260315","0.0752"
"swift-sweep-59","finished","-","anthony-wss","ure-ga-r","2023-05-05T17:53:36.000Z","4937","p5dcdezg","35i5opol","","","2023-05-05T19:15:53.000Z","2023-05-05T19:15:53.000Z","fbxnmytwccli-zsrvf","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","uniform-cifar20","0.00005","m-resnet18","0","299","2.9904301166534424","0.0806","0.08515555555555555","0.17192405259067362","0.8698182106018066","0.0876","254","2.9904708862304688","0.0849","0.08828888888888889","0.14448478750207208","0.8695899844169617","0.0868","54","2.991598129272461","0.0941","0.09195555555555555","0.23023528131571683","1.275275945663452","0.1002","2.9904301166534424","0.0806","0.08515555555555555","0.17192405259067362","0.8698182106018066","0.0876"
"lyric-sweep-58","finished","-","anthony-wss","ure-ga-r","2023-05-05T17:01:45.000Z","5103","p5dcdezg","svtu4x2g","","","2023-05-05T18:26:48.000Z","2023-05-05T18:26:48.000Z","x20vlztwccli-h5dst","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","uniform-cifar20","0.0001","m-resnet18","0","299","2.990847587585449","0.0729","0.07602222222222223","0.1867786158214916","1.019129753112793","0.0742","279","2.9908580780029297","0.0782","0.08695555555555555","0.2195770557631146","1.0190047025680542","0.087","269","2.9910595417022705","0.0867","0.0906","0.19832248240709305","1.1340463161468506","0.0956","2.990847587585449","0.0729","0.07602222222222223","0.1867786158214916","1.019129753112793","0.0742"
"revived-sweep-57","finished","-","anthony-wss","ure-ga-r","2023-05-05T16:40:40.000Z","4995","p5dcdezg","za1t55t2","","","2023-05-05T18:03:55.000Z","2023-05-05T18:03:55.000Z","krnhbltwccli-fsp74","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","uniform-cifar20","0.0005","m-resnet18","0","289","2.986504077911377","0.0606","0.06433333333333334","0.13679234277118335","0.7480941414833069","0.0628","299","2.9866268634796143","0.0592","0.06213333333333333","0.12825422598557035","0.6674918532371521","0.0648","29","2.9938337802886963","0.1171","0.12082222222222222","0.8384109620343555","2.432124376296997","0.1276","2.9866268634796143","0.0592","0.06213333333333333","0.12825422598557035","0.6674918532371521","0.0648"
"logical-sweep-56","finished","-","anthony-wss","ure-ga-r","2023-05-05T16:35:38.000Z","4970","p5dcdezg","2ocsdv6r","","","2023-05-05T17:58:28.000Z","2023-05-05T17:58:28.000Z","lhoo1dtwccli-qw2cp","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","uniform-cifar20","0.001","m-resnet18","0","279","2.986829996109009","0.0647","0.07057777777777778","0.18244001269340515","0.8014478087425232","0.0688","279","2.986829996109009","0.0647","0.07057777777777778","0.18244001269340515","0.8014478087425232","0.0688","14","2.9945271015167236","0.106","0.10626666666666666","1.3602211102843285","2.7524607181549072","0.1122","2.9869017601013184","0.061","0.06451111111111112","0.18584907867691733","0.9109349250793456","0.0626"
"bright-sweep-55","finished","-","anthony-wss","ure-ga-r","2023-05-05T16:33:24.000Z","4803","p5dcdezg","cedjmg0w","","","2023-05-05T17:53:27.000Z","2023-05-05T17:53:27.000Z","fbxnmytwccli-zsrvf","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","uniform-cifar10","0.00001","m-resnet18","0","294","2.279592514038086","0.189","0.1996","0.07879464734684337","0.21021871268749237","0.1856","294","2.279592514038086","0.189","0.1996","0.07879464734684337","0.21021871268749237","0.1856","9","2.283190965652466","0.2875","0.29515555555555556","0.15691869841380554","0.5952339172363281","0.2896","2.279772996902466","0.1913","0.20362222222222223","0.07583202963525598","0.22829115390777588","0.1876"
"fancy-sweep-54","finished","-","anthony-wss","ure-ga-r","2023-05-05T15:38:29.000Z","4991","p5dcdezg","s8qj4if5","","","2023-05-05T17:01:40.000Z","2023-05-05T17:01:40.000Z","x20vlztwccli-h5dst","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","uniform-cifar10","0.00005","m-resnet18","0","264","2.281703233718872","0.218","0.22877777777777775","0.11995917829600249","0.3945671916007995","0.2108","279","2.2817132472991943","0.2161","0.22933333333333333","0.12236195464025844","0.3930967152118683","0.2122","259","2.2820827960968018","0.2375","0.251","0.15919911116361618","0.4297997057437897","0.2418","2.2817578315734863","0.2158","0.22935555555555556","0.12590626965869556","0.409862220287323","0.2192"
"prime-sweep-53","finished","-","anthony-wss","ure-ga-r","2023-05-05T15:19:38.000Z","4856","p5dcdezg","qzbrk9sc","","","2023-05-05T16:40:34.000Z","2023-05-05T16:40:34.000Z","krnhbltwccli-fsp74","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","uniform-cifar10","0.0001","m-resnet18","0","279","2.2818689346313477","0.246","0.2558666666666667","0.1370295611294833","0.4330245852470398","0.2512","279","2.2818689346313477","0.246","0.2558666666666667","0.1370295611294833","0.4330245852470398","0.2512","284","2.2822036743164062","0.2669","0.27726666666666666","0.14717200601642785","0.4927906394004822","0.2654","2.282377243041992","0.2226","0.23337777777777777","0.15658998624844986","0.4856184720993042","0.222"
"absurd-sweep-52","finished","-","anthony-wss","ure-ga-r","2023-05-05T15:15:04.000Z","4826","p5dcdezg","f4mss8mi","","","2023-05-05T16:35:30.000Z","2023-05-05T16:35:30.000Z","lhoo1dtwccli-qw2cp","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","uniform-cifar10","0.0005","m-resnet18","0","299","2.267873525619507","0.2243","0.22586666666666663","0.14410921118476175","0.36612603068351746","0.2242","299","2.267873525619507","0.2243","0.22586666666666663","0.14410921118476175","0.36612603068351746","0.2242","34","2.2884514331817627","0.3437","0.3468","0.5181817385283384","1.2420765161514282","0.3414","2.267873525619507","0.2243","0.22586666666666663","0.14410921118476175","0.36612603068351746","0.2242"
"peachy-sweep-51","finished","-","anthony-wss","ure-ga-r","2023-05-05T15:13:29.000Z","4786","p5dcdezg","1j1oczg4","","","2023-05-05T16:33:15.000Z","2023-05-05T16:33:15.000Z","fbxnmytwccli-zsrvf","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","uniform-cifar10","0.001","m-resnet18","0","299","2.2680904865264893","0.2442","0.24744444444444444","0.12961660528724844","0.439431756734848","0.239","294","2.2685515880584717","0.2385","0.23246666666666663","0.12481953542340886","0.4342781603336334","0.2242","34","2.290644884109497","0.3364","0.34471111111111113","0.7251343103972349","1.4765011072158811","0.3478","2.2680904865264893","0.2442","0.24744444444444444","0.12961660528724844","0.439431756734848","0.239"
"splendid-sweep-50","finished","-","anthony-wss","ure-ga-r","2023-05-05T14:13:59.000Z","5061","p5dcdezg","borwbg5f","","","2023-05-05T15:38:20.000Z","2023-05-05T15:38:20.000Z","x20vlztwccli-h5dst","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","clcifar20","0.00001","m-resnet18","0","244","2.964735984802246","0.0498","0.04831111111111111","0.8255441297184337","7.082055568695068","0.0508","279","2.964895486831665","0.0528","0.04964444444444444","1.19804893840443","5.608465671539307","0.0516","24","2.9647934436798096","0.0574","0.05697777777777778","2.7751872647892344","15.375377655029297","0.0596","2.964883327484131","0.0474","0.04877777777777778","1.005229332230308","6.190467357635498","0.0496"
"pretty-sweep-49","finished","-","anthony-wss","ure-ga-r","2023-05-05T13:57:08.000Z","4941","p5dcdezg","31ru5mvb","","","2023-05-05T15:19:29.000Z","2023-05-05T15:19:29.000Z","krnhbltwccli-fsp74","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","clcifar20","0.00005","m-resnet18","0","119","2.964722156524658","0.0643","0.06422222222222222","1.0965567393736406","7.205324649810791","0.068","299","2.9648544788360596","0.0454","0.04937777777777778","1.2354509938846936","4.547478199005127","0.0446","119","2.964722156524658","0.0643","0.06422222222222222","1.0965567393736406","7.205324649810791","0.068","2.9648544788360596","0.0454","0.04937777777777778","1.2354509938846936","4.547478199005127","0.0446"
"different-sweep-48","finished","-","anthony-wss","ure-ga-r","2023-05-05T13:53:06.000Z","4910","p5dcdezg","og8orepp","","","2023-05-05T15:14:56.000Z","2023-05-05T15:14:56.000Z","lhoo1dtwccli-qw2cp","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","clcifar20","0.0001","m-resnet18","0","214","2.964730024337769","0.0504","0.049355555555555555","1.0803226666017012","5.360926628112793","0.055","289","2.964796781539917","0.0462","0.04948888888888889","0.9870010289278898","3.5710391998291016","0.0502","259","2.9647512435913086","0.0555","0.054533333333333336","0.9894014488567006","4.3023881912231445","0.062","2.9648067951202393","0.0498","0.04986666666666666","1.498915347186002","4.004241943359375","0.0524"
"glad-sweep-47","finished","-","anthony-wss","ure-ga-r","2023-05-05T13:51:57.000Z","4885","p5dcdezg","7sjkzpuo","","","2023-05-05T15:13:22.000Z","2023-05-05T15:13:22.000Z","fbxnmytwccli-zsrvf","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","clcifar20","0.0005","m-resnet18","0","39","2.9645347595214844","0.0531","0.054511111111111114","1.266552903435447","3.245229005813598","0.0522","279","2.9646270275115967","0.0501","0.049666666666666665","0.4253686341372403","1.242350935935974","0.0532","224","2.9646360874176025","0.0501","0.05104444444444445","0.539533485065807","1.545005202293396","0.0562","2.964640855789185","0.05","0.0496","0.30788083509965375","1.2446300983428955","0.0532"
"chocolate-sweep-46","crashed","-","anthony-wss","ure-ga-r","2023-05-05T13:46:22.000Z","301644","p5dcdezg","niuxw0lf","","","2023-05-09T01:33:46.000Z","2023-05-09T01:33:46.000Z","zivcsqtwccli-pwc5h","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","clcifar20","0.001","m-resnet18","0","","","","","","","","","","","","","","","","","","","","","","2.9646878242492676","","","2.951483932408419","3.610380172729492",""
"dulcet-sweep-45","finished","-","anthony-wss","ure-ga-r","2023-05-05T12:51:18.000Z","4953","p5dcdezg","d0olfzbl","","","2023-05-05T14:13:51.000Z","2023-05-05T14:13:51.000Z","x20vlztwccli-h5dst","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","clcifar10","0.00001","m-resnet18","0","269","2.2859504222869873","0.1595","0.15968888888888888","0.1550193547525189","0.5394846796989441","0.162","269","2.2859504222869873","0.1595","0.15968888888888888","0.1550193547525189","0.5394846796989441","0.162","269","2.2859504222869873","0.1595","0.15968888888888888","0.1550193547525189","0.5394846796989441","0.162","2.286017656326294","0.1518","0.15084444444444445","0.1750820434906266","0.5451356768608093","0.144"
"young-sweep-44","finished","-","anthony-wss","ure-ga-r","2023-05-05T12:37:06.000Z","4794","p5dcdezg","x79k5mpi","","","2023-05-05T13:57:00.000Z","2023-05-05T13:57:00.000Z","krnhbltwccli-fsp74","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","clcifar10","0.00005","m-resnet18","0","294","2.2842211723327637","0.1893","0.18946666666666667","0.23874022489921612","0.746430516242981","0.1906","234","2.2846500873565674","0.1665","0.1637111111111111","0.16785690933465958","0.6946414113044739","0.174","254","2.284851551055908","0.1946","0.19562222222222225","0.26157478971237486","0.8510938286781311","0.195","2.284571886062622","0.1834","0.18282222222222225","0.2314856666224924","0.722360372543335","0.1844"
"classic-sweep-43","finished","-","anthony-wss","ure-ga-r","2023-05-05T12:33:31.000Z","4768","p5dcdezg","rczbvvm8","","","2023-05-05T13:52:59.000Z","2023-05-05T13:52:59.000Z","lhoo1dtwccli-qw2cp","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","clcifar10","0.0001","m-resnet18","0","254","2.2823574542999268","0.1925","0.18855555555555556","0.33256960567086935","0.8734124302864075","0.188","294","2.2837841510772705","0.185","0.18233333333333332","0.2286755738102577","0.8496994972229004","0.1774","229","2.285179376602173","0.208","0.20035555555555556","0.34278340569951316","1.1514267921447754","0.2018","2.284564971923828","0.1981","0.1935333333333333","0.29967815039510076","0.996168315410614","0.189"
"misty-sweep-42","finished","-","anthony-wss","ure-ga-r","2023-05-05T12:32:32.000Z","4756","p5dcdezg","53w2934f","","","2023-05-05T13:51:48.000Z","2023-05-05T13:51:48.000Z","fbxnmytwccli-zsrvf","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","clcifar10","0.0005","m-resnet18","0","29","2.288208484649658","0.1254","0.13177777777777777","0.7841823920607567","1.758036732673645","0.1366","254","2.290311336517334","0.0917","0.0951111111111111","0.19512889805165204","0.5166869759559631","0.0848","34","2.288543462753296","0.1721","0.17422222222222222","0.8779524713754654","1.8265620470046997","0.18","2.290323257446289","0.0992","0.0992","0.1938903462141752","0.6043640375137329","0.096"
"lilac-sweep-41","finished","-","anthony-wss","ure-ga-r","2023-05-05T12:27:30.000Z","4727","p5dcdezg","w7sszxws","","","2023-05-05T13:46:17.000Z","2023-05-05T13:46:17.000Z","zivcsqtwccli-pwc5h","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","false","1","clcifar10","0.001","m-resnet18","0","59","2.283151626586914","0.1646","0.16402222222222224","0.7554435269399122","1.4921740293502808","0.1584","254","2.286714553833008","0.1228","0.12311111111111112","0.20210618051615628","0.5532612800598145","0.1202","39","2.284632444381714","0.1702","0.16826666666666668","0.9878699620339004","1.866051435470581","0.1634","2.2862672805786133","0.1274","0.12553333333333333","0.19109465317292648","0.6423249244689941","0.122"
"usual-sweep-40","finished","-","anthony-wss","fwd-u","2023-05-05T11:31:49.000Z","4761","p5dcdezg","ukvd9lyd","","","2023-05-05T12:51:10.000Z","2023-05-05T12:51:10.000Z","x20vlztwccli-h5dst","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","uniform-cifar20","0.00001","m-resnet18","0","29","2.955228328704834","0.0683","0.07037777777777778","2.944717055017298","-5.951315402984619","0.067","184","2.9557361602783203","0.0634","0.06693333333333333","2.9444330768151716","-6.87473726272583","0.0622","4","2.9901013374328613","0.0959","0.099","2.990123575383967","1.5223175287246704","0.0966","2.95625901222229","0.0628","0.0648","2.9444319849664513","-5.954583644866943","0.0628"
"polished-sweep-39","finished","-","anthony-wss","fwd-u","2023-05-05T11:19:40.000Z","4641","p5dcdezg","yd5cqmbw","","","2023-05-05T12:37:01.000Z","2023-05-05T12:37:01.000Z","krnhbltwccli-fsp74","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","uniform-cifar20","0.00005","m-resnet18","0","19","2.9499237537384033","0.0982","0.10357777777777778","2.9445286366072567","-9.956151008605955","0.1008","9","2.9500865936279297","0.1011","0.1058888888888889","2.944889575242996","-10.186793327331545","0.1016","9","2.9500865936279297","0.1011","0.1058888888888889","2.944889575242996","-10.186793327331545","0.1016","2.9518043994903564","0.0596","0.0626","2.9445911266587","-2.6402883529663086","0.058"
"confused-sweep-38","finished","-","anthony-wss","fwd-u","2023-05-05T11:16:25.000Z","4618","p5dcdezg","qvredlzf","","","2023-05-05T12:33:23.000Z","2023-05-05T12:33:23.000Z","lhoo1dtwccli-qw2cp","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","uniform-cifar20","0.0001","m-resnet18","0","179","2.946863174438477","0.0543","0.05851111111111111","2.944566645405509","-2.5728893280029297","0.0598","29","2.9494450092315674","0.1025","0.10733333333333334","2.944485122507269","-13.31370735168457","0.1076","4","2.967146873474121","0.1128","0.1144","2.9646355401385915","-5.691303253173828","0.1202","2.9481465816497803","0.0515","0.054733333333333335","2.944568785754117","-2.385878801345825","0.0584"
"lemon-sweep-37","finished","-","anthony-wss","fwd-u","2023-05-05T11:15:38.000Z","4608","p5dcdezg","pioom7qc","","","2023-05-05T12:32:26.000Z","2023-05-05T12:32:26.000Z","fbxnmytwccli-zsrvf","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","uniform-cifar20","0.0005","m-resnet18","0","194","2.945474863052368","0.0927","0.09486666666666668","2.9447718262672424","-1.722813367843628","0.0962","94","2.956052303314209","0.1007","0.10386666666666666","2.9550302516330373","-2.2541747093200684","0.1042","49","2.9933042526245117","0.1237","0.124","2.993287912823938","2.5946178436279297","0.1282","2.9455859661102295","0.0985","0.10073333333333331","2.944977340373126","-1.9138402938842771","0.101"
"hopeful-sweep-36","finished","-","anthony-wss","fwd-u","2023-05-05T11:11:17.000Z","4564","p5dcdezg","68uw9wnb","","","2023-05-05T12:27:21.000Z","2023-05-05T12:27:21.000Z","zivcsqtwccli-pwc5h","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","uniform-cifar20","0.001","m-resnet18","0","279","2.950728178024292","0.0735","0.0746","2.9494689350778405","-0.16743941605091095","0.0638","204","2.958808660507202","0.0733","0.07704444444444444","2.957536691969091","-0.9403849840164183","0.0688","49","2.9938063621520996","0.092","0.08937777777777778","2.9938653924248437","2.6893937587738037","0.0906","2.951792001724243","0.0776","0.07775555555555555","2.9501775801181793","-0.18191826343536377","0.0702"
"sage-sweep-35","finished","-","anthony-wss","fwd-u","2023-05-05T10:12:23.000Z","4761","p5dcdezg","otm2dmib","","","2023-05-05T11:31:44.000Z","2023-05-05T11:31:44.000Z","x20vlztwccli-h5dst","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","uniform-cifar10","0.00001","m-resnet18","0","264","2.195929765701294","0.2372","0.2544","2.197238943793557","-6.2298407554626465","0.2378","199","2.19608998298645","0.2492","0.2651777777777778","2.19723273136399","-6.709555625915527","0.251","9","2.2416305541992188","0.2994","0.3136","2.2419998347759247","-0.8362406492233276","0.3026","2.196035385131836","0.2387","0.2551333333333333","2.1972535929896613","-5.659581661224365","0.2424"
"azure-sweep-34","finished","-","anthony-wss","fwd-u","2023-05-05T10:02:20.000Z","4636","p5dcdezg","jv86vz26","","","2023-05-05T11:19:36.000Z","2023-05-05T11:19:36.000Z","krnhbltwccli-fsp74","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","uniform-cifar10","0.00005","m-resnet18","0","124","2.1971349716186523","0.2944","0.3148888888888889","2.1972558281638404","-7.346611976623535","0.2962","69","2.1972386837005615","0.3031","0.32382222222222223","2.1972529508850793","-8.873505592346191","0.303","9","2.198335647583008","0.3235","0.3360222222222222","2.1980188841169532","-7.37629508972168","0.3252","2.197720766067505","0.2604","0.28095555555555557","2.197397830811414","-4.0295305252075195","0.2644"
"bright-sweep-33","finished","-","anthony-wss","fwd-u","2023-05-05T09:59:18.000Z","4619","p5dcdezg","hqfsww03","","","2023-05-05T11:16:17.000Z","2023-05-05T11:16:17.000Z","lhoo1dtwccli-qw2cp","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","uniform-cifar10","0.0001","m-resnet18","0","174","2.197204351425171","0.3196","0.34055555555555556","2.197442751039158","-4.955390930175781","0.3104","39","2.1974050998687744","0.3517","0.3652888888888889","2.197270845825022","-9.500480651855469","0.3504","14","2.198460102081299","0.3624","0.3763111111111111","2.198219665072181","-8.42755126953125","0.359","2.2087345123291016","0.3067","0.3292","2.208739692514593","-1.3933695554733276","0.305"
"cool-sweep-32","finished","-","anthony-wss","fwd-u","2023-05-05T09:58:29.000Z","4620","p5dcdezg","qxem633z","","","2023-05-05T11:15:29.000Z","2023-05-05T11:15:29.000Z","fbxnmytwccli-zsrvf","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","uniform-cifar10","0.0005","m-resnet18","0","299","2.1971309185028076","0.4951","0.5172","2.197444975376129","-3.7758243083953857","0.4862","54","2.1972665786743164","0.5114","0.5358666666666667","2.1975088878111406","-5.772952556610107","0.5024","139","2.2017860412597656","0.5136","0.5379111111111111","2.202016846700148","-3.8231801986694336","0.514","2.1971309185028076","0.4951","0.5172","2.197444975376129","-3.7758243083953857","0.4862"
"olive-sweep-31","finished","-","anthony-wss","fwd-u","2023-05-05T09:55:01.000Z","4570","p5dcdezg","tglkce58","","","2023-05-05T11:11:11.000Z","2023-05-05T11:11:11.000Z","zivcsqtwccli-pwc5h","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","uniform-cifar10","0.001","m-resnet18","0","179","2.196605443954468","0.4358","0.4577777777777778","2.197701958092776","-3.6897497177124023","0.4276","84","2.196974277496338","0.4443","0.4632222222222222","2.1978199536150154","-4.385936737060547","0.4336","69","2.205660343170166","0.4425","0.4602","2.20619382370602","-3.1225078105926514","0.439","2.1968905925750732","0.4327","0.45915555555555554","2.197621703147888","-3.5105350017547607","0.4202"
"fallen-sweep-30","finished","-","anthony-wss","fwd-u","2023-05-05T08:53:14.000Z","4741","p5dcdezg","1h5icmei","","","2023-05-05T10:12:15.000Z","2023-05-05T10:12:15.000Z","x20vlztwccli-h5dst","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","clcifar20","0.00001","m-resnet18","0","4","2.966248035430908","0.0678","0.06706666666666666","2.98024813153527","2.1916041374206543","0.07","219","2.977038621902466","0.0722","0.07073333333333333","2.944428105245937","-9.05242919921875","0.0726","34","2.9757251739501953","0.0699","0.07022222222222223","2.944554800337011","3.4177844524383545","0.0766","2.9761669635772705","0.0691","0.06697777777777777","2.944478625600988","32.084632873535156","0.071"
"chocolate-sweep-29","finished","-","anthony-wss","fwd-u","2023-05-05T08:45:19.000Z","4615","p5dcdezg","bvj47cds","","","2023-05-05T10:02:14.000Z","2023-05-05T10:02:14.000Z","krnhbltwccli-fsp74","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","clcifar20","0.00005","m-resnet18","0","4","2.967996835708618","0.0614","0.06335555555555555","2.951796279712157","-31.419584274291992","0.0694","299","2.984917163848877","0.0568","0.0592","2.9445381977341394","-165.6700897216797","0.0572","24","2.9740254878997803","0.0719","0.07188888888888889","2.9444724348458378","-47.12574005126953","0.0794","2.984917163848877","0.0568","0.0592","2.9445381977341394","-165.6700897216797","0.0572"
"revived-sweep-28","finished","-","anthony-wss","fwd-u","2023-05-05T08:42:41.000Z","4591","p5dcdezg","tordt484","","","2023-05-05T09:59:12.000Z","2023-05-05T09:59:12.000Z","lhoo1dtwccli-qw2cp","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","clcifar20","0.0001","m-resnet18","0","4","2.9715018272399902","0.0672","0.06364444444444445","2.9546726535667074","-67.12338256835938","0.0688","29","2.9733340740203857","0.0687","0.06986666666666666","2.944452069022439","-117.46514892578124","0.0738","14","2.972411870956421","0.0691","0.06944444444444445","2.9445371627807617","-107.98500061035156","0.0764","2.98538589477539","0.0517","0.05333333333333334","2.9498634365471927","-39.56740188598633","0.0532"
"visionary-sweep-27","finished","-","anthony-wss","fwd-u","2023-05-05T08:41:55.000Z","4588","p5dcdezg","tkvs63xg","","","2023-05-05T09:58:23.000Z","2023-05-05T09:58:23.000Z","fbxnmytwccli-zsrvf","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","clcifar20","0.0005","m-resnet18","0","109","2.9665534496307373","0.0571","0.05644444444444444","2.954765460707925","14.668743133544922","0.0584","299","2.968514919281006","0.0586","0.059","2.945808909156106","-21.2628231048584","0.0546","19","2.975579023361206","0.0724","0.07737777777777778","2.983066745779731","6.483277320861816","0.0794","2.968514919281006","0.0586","0.059","2.945808909156106","-21.2628231048584","0.0546"
"rosy-sweep-26","finished","-","anthony-wss","fwd-u","2023-05-05T08:39:13.000Z","4543","p5dcdezg","5n28ssvj","","","2023-05-05T09:54:56.000Z","2023-05-05T09:54:56.000Z","zivcsqtwccli-pwc5h","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","clcifar20","0.001","m-resnet18","0","284","2.9664318561553955","0.0646","0.0627111111111111","2.9486854807897047","-2.49471664428711","0.0724","254","2.968006134033203","0.0615","0.06424444444444445","2.9468640143221076","-13.768731117248535","0.0664","44","2.972428560256958","0.0732","0.07451111111111111","2.9826231111179697","7.105989933013916","0.0814","2.968120574951172","0.067","0.0646","2.947212479331277","-8.037525177001953","0.0676"
"dark-sweep-25","finished","-","anthony-wss","fwd-u","2023-05-05T07:34:12.000Z","4737","p5dcdezg","brxrnu0r","","","2023-05-05T08:53:09.000Z","2023-05-05T08:53:09.000Z","x20vlztwccli-h5dst","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","clcifar10","0.00001","m-resnet18","0","14","2.225395679473877","0.2127","0.21884444444444445","2.201062012802471","-16.10976219177246","0.2188","299","2.2284746170043945","0.2007","0.20575555555555555","2.197226169434461","-38.007057189941406","0.2066","4","2.2640156745910645","0.2267","0.2340888888888889","2.2766001251610843","-0.31882771849632263","0.2354","2.2284746170043945","0.2007","0.20575555555555555","2.197226169434461","-38.007057189941406","0.2066"
"ethereal-sweep-24","finished","-","anthony-wss","fwd-u","2023-05-05T07:28:23.000Z","4611","p5dcdezg","ay5wpgrc","","","2023-05-05T08:45:14.000Z","2023-05-05T08:45:14.000Z","krnhbltwccli-fsp74","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","clcifar10","0.00005","m-resnet18","0","9","2.2207391262054443","0.2174","0.2214888888888889","2.1978341693227943","-27.435049057006836","0.2154","69","2.226980209350586","0.1953","0.20133333333333336","2.197250474583019","-38.32672119140625","0.1984","19","2.2222423553466797","0.2156","0.21966666666666668","2.197351190176877","-28.404924392700195","0.2164","2.2338850498199463","0.1788","0.1869111111111111","2.197373029860583","-20.438323974609375","0.1878"
"divine-sweep-23","finished","-","anthony-wss","fwd-u","2023-05-05T07:26:02.000Z","4593","p5dcdezg","38k1jz3z","","","2023-05-05T08:42:35.000Z","2023-05-05T08:42:35.000Z","lhoo1dtwccli-qw2cp","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","clcifar10","0.0001","m-resnet18","0","29","2.2171523571014404","0.2196","0.2267111111111111","2.1972626122561367","-40.79176712036133","0.2236","14","2.218101978302002","0.2297","0.23371111111111112","2.1974150348793375","-41.37971878051758","0.233","9","2.218803882598877","0.2348","0.23515555555555556","2.1986839906735853","-37.61848831176758","0.237","2.2336275577545166","0.1722","0.18042222222222223","2.197347481142391","-21.266948699951172","0.1698"
